# station: Waripathanchena Bridge
# unit_id: IEI
# device_key: 4lr2qrunqdk4
# type: river_level   region: galoya
# value unit: m   max_level_m: 6
# lat: 0   lon: 0
# source: rivernet.lk flood early-warning API (site-owner permission granted)
datetime_utc,datetime_local_530,value,received_at_utc,source
2026-08-30T07:54:00Z,2026-08-30 13:24:00,0.68,,chart
2026-08-30T07:55:00Z,2026-08-30 13:25:00,0.68,,chart
2026-08-30T07:56:00Z,2026-08-30 13:26:00,0.68,,chart
2026-08-30T07:57:00Z,2026-08-30 13:27:00,0.68,,chart
2026-08-30T07:58:00Z,2026-08-30 13:28:00,0.68,,chart
2026-08-30T07:59:00Z,2026-08-30 13:29:00,0.68,,chart
2026-08-30T08:00:00Z,2026-08-30 13:30:00,0.68,,chart
2026-08-30T08:01:00Z,2026-08-30 13:31:00,0.68,,chart
2026-08-30T08:02:00Z,2026-08-30 13:32:00,0.68,,chart
2026-08-30T08:03:00Z,2026-08-30 13:33:00,0.68,,chart
2026-08-30T08:04:00Z,2026-08-30 13:34:00,0.68,,chart
2026-08-30T08:05:00Z,2026-08-30 13:35:00,0.68,,chart
2026-08-30T08:06:00Z,2026-08-30 13:36:00,0.68,,chart
2026-08-30T08:07:00Z,2026-08-30 13:37:00,0.68,,chart
2026-08-30T08:08:00Z,2026-08-30 13:38:00,0.68,,chart
2026-08-30T08:09:00Z,2026-08-30 13:39:00,0.68,,chart
2026-08-30T08:10:00Z,2026-08-30 13:40:00,0.68,,chart
2026-08-30T08:11:00Z,2026-08-30 13:41:00,0.67,,chart
2026-08-30T08:12:00Z,2026-08-30 13:42:00,0.67,,chart
2026-08-30T08:13:00Z,2026-08-30 13:43:00,0.67,,chart
2026-08-30T08:14:00Z,2026-08-30 13:44:00,0.67,,chart
2026-08-30T08:15:00Z,2026-08-30 13:45:00,0.67,,chart
2026-08-30T08:16:00Z,2026-08-30 13:46:00,0.67,,chart
2026-08-30T08:17:00Z,2026-08-30 13:47:00,0.67,,chart
2026-08-30T08:18:00Z,2026-08-30 13:48:00,0.67,,chart
2026-08-30T08:19:00Z,2026-08-30 13:49:00,0.67,,chart
2026-08-30T08:20:00Z,2026-08-30 13:50:00,0.67,,chart
2026-08-30T08:21:00Z,2026-08-30 13:51:00,0.67,,chart
2026-08-30T08:22:00Z,2026-08-30 13:52:00,0.67,,chart
2026-08-30T08:23:00Z,2026-08-30 13:53:00,0.66,,chart
2026-08-30T08:24:00Z,2026-08-30 13:54:00,0.66,,chart
2026-08-30T08:25:00Z,2026-08-30 13:55:00,0.66,,chart
2026-08-30T08:26:00Z,2026-08-30 13:56:00,0.66,,chart
2026-08-30T08:27:00Z,2026-08-30 13:57:00,0.67,,chart
2026-08-30T08:28:00Z,2026-08-30 13:58:00,0.67,,chart
2026-08-30T08:29:00Z,2026-08-30 13:59:00,0.67,,chart
2026-08-30T08:30:00Z,2026-08-30 14:00:00,0.67,,chart
2026-08-30T08:31:00Z,2026-08-30 14:01:00,0.66,,chart
2026-08-30T08:32:00Z,2026-08-30 14:02:00,0.66,,chart
2026-08-30T08:33:00Z,2026-08-30 14:03:00,0.66,,chart
2026-08-30T08:34:00Z,2026-08-30 14:04:00,0.66,,chart
2026-08-30T08:35:00Z,2026-08-30 14:05:00,0.66,,chart
2026-08-30T08:36:00Z,2026-08-30 14:06:00,0.66,,chart
2026-08-30T08:37:00Z,2026-08-30 14:07:00,0.66,,chart
2026-08-30T08:38:00Z,2026-08-30 14:08:00,0.66,,chart
2026-08-30T08:39:00Z,2026-08-30 14:09:00,0.66,,chart
2026-08-30T08:40:00Z,2026-08-30 14:10:00,0.66,,chart
2026-08-30T08:41:00Z,2026-08-30 14:11:00,0.66,,chart
2026-08-30T08:42:00Z,2026-08-30 14:12:00,0.66,,chart
2026-08-30T08:43:00Z,2026-08-30 14:13:00,0.66,,chart
2026-08-30T08:44:00Z,2026-08-30 14:14:00,0.66,,chart
2026-08-30T08:45:00Z,2026-08-30 14:15:00,0.66,,chart
2026-08-30T08:46:00Z,2026-08-30 14:16:00,0.66,,chart
2026-08-30T08:47:00Z,2026-08-30 14:17:00,0.66,,chart
2026-08-30T08:48:00Z,2026-08-30 14:18:00,0.66,,chart
2026-08-30T08:49:00Z,2026-08-30 14:19:00,0.66,,chart
2026-08-30T08:50:00Z,2026-08-30 14:20:00,0.66,,chart
2026-08-30T08:51:00Z,2026-08-30 14:21:00,0.66,,chart
2026-08-30T08:52:00Z,2026-08-30 14:22:00,0.66,,chart
2026-08-30T08:53:00Z,2026-08-30 14:23:00,0.67,,chart
2026-08-30T08:54:00Z,2026-08-30 14:24:00,0.67,,chart
2026-08-30T08:55:00Z,2026-08-30 14:25:00,0.67,,chart
2026-08-30T08:56:00Z,2026-08-30 14:26:00,0.67,,chart
2026-08-30T08:57:00Z,2026-08-30 14:27:00,0.67,,chart
2026-08-30T08:58:00Z,2026-08-30 14:28:00,0.67,,chart
2026-08-30T08:59:00Z,2026-08-30 14:29:00,0.67,,chart
2026-08-30T09:00:00Z,2026-08-30 14:30:00,0.67,,chart
2026-08-30T09:01:00Z,2026-08-30 14:31:00,0.67,,chart
2026-08-30T09:02:00Z,2026-08-30 14:32:00,0.67,,chart
2026-08-30T09:03:00Z,2026-08-30 14:33:00,0.66,,chart
2026-08-30T09:04:00Z,2026-08-30 14:34:00,0.66,,chart
2026-08-30T09:05:00Z,2026-08-30 14:35:00,0.66,,chart
2026-08-30T09:06:00Z,2026-08-30 14:36:00,0.66,,chart
2026-08-30T09:07:00Z,2026-08-30 14:37:00,0.66,,chart
2026-08-30T09:08:00Z,2026-08-30 14:38:00,0.66,,chart
2026-08-30T09:09:00Z,2026-08-30 14:39:00,0.66,,chart
2026-08-30T09:10:00Z,2026-08-30 14:40:00,0.66,,chart
2026-08-30T09:11:00Z,2026-08-30 14:41:00,0.66,,chart
2026-08-30T09:12:00Z,2026-08-30 14:42:00,0.66,,chart
2026-08-30T09:13:00Z,2026-08-30 14:43:00,0.66,,chart
2026-08-30T09:14:00Z,2026-08-30 14:44:00,0.66,,chart
2026-08-30T09:15:00Z,2026-08-30 14:45:00,0.66,,chart
2026-08-30T09:16:00Z,2026-08-30 14:46:00,0.66,,chart
2026-08-30T09:17:00Z,2026-08-30 14:47:00,0.66,,chart
2026-08-30T09:18:00Z,2026-08-30 14:48:00,0.66,,chart
2026-08-30T09:19:00Z,2026-08-30 14:49:00,0.66,,chart
2026-08-30T09:20:00Z,2026-08-30 14:50:00,0.66,,chart
2026-08-30T09:21:00Z,2026-08-30 14:51:00,0.66,,chart
2026-08-30T09:22:00Z,2026-08-30 14:52:00,0.66,,chart
2026-08-30T09:23:00Z,2026-08-30 14:53:00,0.66,,chart
2026-08-30T09:24:00Z,2026-08-30 14:54:00,0.66,,chart
2026-08-30T09:25:00Z,2026-08-30 14:55:00,0.66,,chart
2026-08-30T09:26:00Z,2026-08-30 14:56:00,0.66,,chart
2026-08-30T09:27:00Z,2026-08-30 14:57:00,0.66,,chart
2026-08-30T09:28:00Z,2026-08-30 14:58:00,0.66,,chart
2026-08-30T09:29:00Z,2026-08-30 14:59:00,0.66,,chart
2026-08-30T09:30:00Z,2026-08-30 15:00:00,0.66,,chart
2026-08-30T09:31:00Z,2026-08-30 15:01:00,0.66,,chart
2026-08-30T09:32:00Z,2026-08-30 15:02:00,0.66,,chart
2026-08-30T09:33:00Z,2026-08-30 15:03:00,0.66,,chart
2026-08-30T09:34:00Z,2026-08-30 15:04:00,0.66,,chart
2026-08-30T09:35:00Z,2026-08-30 15:05:00,0.66,,chart
2026-08-30T09:36:00Z,2026-08-30 15:06:00,0.66,,chart
2026-08-30T09:37:00Z,2026-08-30 15:07:00,0.66,,chart
2026-08-30T09:38:00Z,2026-08-30 15:08:00,0.66,,chart
2026-08-30T09:39:00Z,2026-08-30 15:09:00,0.66,,chart
2026-08-30T09:40:00Z,2026-08-30 15:10:00,0.66,,chart
2026-08-30T09:41:00Z,2026-08-30 15:11:00,0.66,,chart
2026-08-30T09:42:00Z,2026-08-30 15:12:00,0.66,,chart
2026-08-30T09:43:00Z,2026-08-30 15:13:00,0.66,,chart
2026-08-30T09:44:00Z,2026-08-30 15:14:00,0.66,,chart
2026-08-30T09:45:00Z,2026-08-30 15:15:00,0.66,,chart
2026-08-30T09:46:00Z,2026-08-30 15:16:00,0.66,,chart
2026-08-30T09:47:00Z,2026-08-30 15:17:00,0.66,,chart
2026-08-30T09:48:00Z,2026-08-30 15:18:00,0.66,,chart
2026-08-30T09:49:00Z,2026-08-30 15:19:00,0.66,,chart
2026-08-30T09:50:00Z,2026-08-30 15:20:00,0.66,,chart
2026-08-30T09:51:00Z,2026-08-30 15:21:00,0.66,,chart
2026-08-30T09:52:00Z,2026-08-30 15:22:00,0.66,,chart
2026-08-30T09:53:00Z,2026-08-30 15:23:00,0.66,,chart
2026-08-30T09:54:00Z,2026-08-30 15:24:00,0.66,,chart
2026-08-30T09:55:00Z,2026-08-30 15:25:00,0.66,,chart
2026-08-30T09:56:00Z,2026-08-30 15:26:00,0.66,,chart
2026-08-30T09:57:00Z,2026-08-30 15:27:00,0.66,,chart
2026-08-30T09:58:00Z,2026-08-30 15:28:00,0.66,,chart
2026-08-30T09:59:00Z,2026-08-30 15:29:00,0.66,,chart
2026-08-30T10:00:00Z,2026-08-30 15:30:00,0.66,,chart
2026-08-30T10:01:00Z,2026-08-30 15:31:00,0.66,,chart
2026-08-30T10:02:00Z,2026-08-30 15:32:00,0.66,,chart
2026-08-30T10:03:00Z,2026-08-30 15:33:00,0.67,,chart
2026-08-30T10:04:00Z,2026-08-30 15:34:00,0.67,,chart
2026-08-30T10:05:00Z,2026-08-30 15:35:00,0.67,,chart
2026-08-30T10:06:00Z,2026-08-30 15:36:00,0.67,,chart
2026-08-30T10:07:00Z,2026-08-30 15:37:00,0.66,,chart
2026-08-30T10:08:00Z,2026-08-30 15:38:00,0.66,,chart
2026-08-30T10:09:00Z,2026-08-30 15:39:00,0.66,,chart
2026-08-30T10:10:00Z,2026-08-30 15:40:00,0.66,,chart
2026-08-30T10:11:00Z,2026-08-30 15:41:00,0.66,,chart
2026-08-30T10:12:00Z,2026-08-30 15:42:00,0.66,,chart
2026-08-30T10:13:00Z,2026-08-30 15:43:00,0.66,,chart
2026-08-30T10:14:00Z,2026-08-30 15:44:00,0.66,,chart
2026-08-30T10:15:00Z,2026-08-30 15:45:00,0.66,,chart
2026-08-30T10:16:00Z,2026-08-30 15:46:00,0.66,,chart
2026-08-30T10:17:00Z,2026-08-30 15:47:00,0.66,,chart
2026-08-30T10:18:00Z,2026-08-30 15:48:00,0.66,,chart
2026-08-30T10:19:00Z,2026-08-30 15:49:00,0.66,,chart
2026-08-30T10:20:00Z,2026-08-30 15:50:00,0.66,,chart
2026-08-30T10:21:00Z,2026-08-30 15:51:00,0.66,,chart
2026-08-30T10:22:00Z,2026-08-30 15:52:00,0.66,,chart
2026-08-30T10:23:00Z,2026-08-30 15:53:00,0.66,,chart
2026-08-30T10:24:00Z,2026-08-30 15:54:00,0.66,,chart
2026-08-30T10:25:00Z,2026-08-30 15:55:00,0.66,,chart
2026-08-30T10:26:00Z,2026-08-30 15:56:00,0.66,,chart
2026-08-30T10:27:00Z,2026-08-30 15:57:00,0.66,,chart
2026-08-30T10:28:00Z,2026-08-30 15:58:00,0.66,,chart
2026-08-30T10:29:00Z,2026-08-30 15:59:00,0.66,,chart
2026-08-30T10:30:00Z,2026-08-30 16:00:00,0.66,,chart
2026-08-30T10:31:00Z,2026-08-30 16:01:00,0.66,,chart
2026-08-30T10:32:00Z,2026-08-30 16:02:00,0.66,,chart
2026-08-30T10:33:00Z,2026-08-30 16:03:00,0.66,,chart
2026-08-30T10:34:00Z,2026-08-30 16:04:00,0.66,,chart
2026-08-30T10:35:00Z,2026-08-30 16:05:00,0.66,,chart
2026-08-30T10:36:00Z,2026-08-30 16:06:00,0.66,,chart
2026-08-30T10:37:00Z,2026-08-30 16:07:00,0.66,,chart
2026-08-30T10:38:00Z,2026-08-30 16:08:00,0.66,,chart
2026-08-30T10:39:00Z,2026-08-30 16:09:00,0.66,,chart
2026-08-30T10:40:00Z,2026-08-30 16:10:00,0.66,,chart
2026-08-30T10:41:00Z,2026-08-30 16:11:00,0.66,,chart
2026-08-30T10:42:00Z,2026-08-30 16:12:00,0.66,,chart
2026-08-30T10:43:00Z,2026-08-30 16:13:00,0.66,,chart
2026-08-30T10:44:00Z,2026-08-30 16:14:00,0.66,,chart
2026-08-30T10:45:00Z,2026-08-30 16:15:00,0.66,,chart
2026-08-30T10:46:00Z,2026-08-30 16:16:00,0.66,,chart
2026-08-30T10:47:00Z,2026-08-30 16:17:00,0.66,,chart
2026-08-30T10:48:00Z,2026-08-30 16:18:00,0.66,,chart
2026-08-30T10:49:00Z,2026-08-30 16:19:00,0.66,,chart
2026-08-30T10:50:00Z,2026-08-30 16:20:00,0.66,,chart
2026-08-30T10:51:00Z,2026-08-30 16:21:00,0.66,,chart
2026-08-30T10:52:00Z,2026-08-30 16:22:00,0.66,,chart
2026-08-30T10:53:00Z,2026-08-30 16:23:00,0.66,,chart
2026-08-30T10:54:00Z,2026-08-30 16:24:00,0.66,,chart
2026-08-30T10:55:00Z,2026-08-30 16:25:00,0.65,,chart
2026-08-30T10:56:00Z,2026-08-30 16:26:00,0.65,,chart
2026-08-30T10:57:00Z,2026-08-30 16:27:00,0.65,,chart
2026-08-30T10:58:00Z,2026-08-30 16:28:00,0.65,,chart
2026-08-30T10:59:00Z,2026-08-30 16:29:00,0.65,,chart
2026-08-30T11:00:00Z,2026-08-30 16:30:00,0.65,,chart
2026-08-30T11:01:00Z,2026-08-30 16:31:00,0.65,,chart
2026-08-30T11:02:00Z,2026-08-30 16:32:00,0.65,,chart
2026-08-30T11:03:00Z,2026-08-30 16:33:00,0.65,,chart
2026-08-30T11:04:00Z,2026-08-30 16:34:00,0.65,,chart
2026-08-30T11:05:00Z,2026-08-30 16:35:00,0.65,,chart
2026-08-30T11:06:00Z,2026-08-30 16:36:00,0.65,,chart
2026-08-30T11:07:00Z,2026-08-30 16:37:00,0.66,,chart
2026-08-30T11:08:00Z,2026-08-30 16:38:00,0.66,,chart
2026-08-30T11:09:00Z,2026-08-30 16:39:00,0.65,,chart
2026-08-30T11:10:00Z,2026-08-30 16:40:00,0.65,,chart
2026-08-30T11:11:00Z,2026-08-30 16:41:00,0.65,,chart
2026-08-30T11:12:00Z,2026-08-30 16:42:00,0.65,,chart
2026-08-30T11:13:00Z,2026-08-30 16:43:00,0.65,,chart
2026-08-30T11:14:00Z,2026-08-30 16:44:00,0.65,,chart
2026-08-30T11:15:00Z,2026-08-30 16:45:00,0.65,,chart
2026-08-30T11:16:00Z,2026-08-30 16:46:00,0.65,,chart
2026-08-30T11:17:00Z,2026-08-30 16:47:00,0.65,,chart
2026-08-30T11:18:00Z,2026-08-30 16:48:00,0.65,,chart
2026-08-30T11:19:00Z,2026-08-30 16:49:00,0.65,,chart
2026-08-30T11:20:00Z,2026-08-30 16:50:00,0.65,,chart
2026-08-30T11:21:00Z,2026-08-30 16:51:00,0.65,,chart
2026-08-30T11:22:00Z,2026-08-30 16:52:00,0.65,,chart
2026-08-30T11:23:00Z,2026-08-30 16:53:00,0.65,,chart
2026-08-30T11:24:00Z,2026-08-30 16:54:00,0.65,,chart
2026-08-30T11:25:00Z,2026-08-30 16:55:00,0.65,,chart
2026-08-30T11:26:00Z,2026-08-30 16:56:00,0.65,,chart
2026-08-30T11:27:00Z,2026-08-30 16:57:00,0.65,,chart
2026-08-30T11:28:00Z,2026-08-30 16:58:00,0.65,,chart
2026-08-30T11:29:00Z,2026-08-30 16:59:00,0.65,,chart
2026-08-30T11:30:00Z,2026-08-30 17:00:00,0.65,,chart
2026-08-30T11:31:00Z,2026-08-30 17:01:00,0.65,,chart
2026-08-30T11:32:00Z,2026-08-30 17:02:00,0.65,,chart
2026-08-30T11:33:00Z,2026-08-30 17:03:00,0.65,,chart
2026-08-30T11:34:00Z,2026-08-30 17:04:00,0.65,,chart
2026-08-30T11:35:00Z,2026-08-30 17:05:00,0.65,,chart
2026-08-30T11:36:00Z,2026-08-30 17:06:00,0.65,,chart
2026-08-30T11:37:00Z,2026-08-30 17:07:00,0.65,,chart
2026-08-30T11:38:00Z,2026-08-30 17:08:00,0.65,,chart
2026-08-30T11:39:00Z,2026-08-30 17:09:00,0.65,,chart
2026-08-30T11:40:00Z,2026-08-30 17:10:00,0.65,,chart
2026-08-30T11:41:00Z,2026-08-30 17:11:00,0.65,,chart
2026-08-30T11:42:00Z,2026-08-30 17:12:00,0.65,,chart
2026-08-30T11:43:00Z,2026-08-30 17:13:00,0.65,,chart
2026-08-30T11:44:00Z,2026-08-30 17:14:00,0.65,,chart
2026-08-30T11:45:00Z,2026-08-30 17:15:00,0.65,,chart
2026-08-30T11:46:00Z,2026-08-30 17:16:00,0.65,,chart
2026-08-30T11:47:00Z,2026-08-30 17:17:00,0.65,,chart
2026-08-30T11:48:00Z,2026-08-30 17:18:00,0.65,,chart
2026-08-30T11:49:00Z,2026-08-30 17:19:00,0.65,,chart
2026-08-30T11:50:00Z,2026-08-30 17:20:00,0.65,,chart
2026-08-30T11:51:00Z,2026-08-30 17:21:00,0.65,,chart
2026-08-30T11:52:00Z,2026-08-30 17:22:00,0.65,,chart
2026-08-30T11:53:00Z,2026-08-30 17:23:00,0.65,,chart
2026-08-30T11:54:00Z,2026-08-30 17:24:00,0.65,,chart
2026-08-30T11:55:00Z,2026-08-30 17:25:00,0.65,,chart
2026-08-30T11:56:00Z,2026-08-30 17:26:00,0.65,,chart
2026-08-30T11:57:00Z,2026-08-30 17:27:00,0.65,,chart
2026-08-30T11:58:00Z,2026-08-30 17:28:00,0.65,,chart
2026-08-30T11:59:00Z,2026-08-30 17:29:00,0.65,,chart
2026-08-30T12:00:00Z,2026-08-30 17:30:00,0.65,,chart
2026-08-30T12:01:00Z,2026-08-30 17:31:00,0.65,,chart
2026-08-30T12:02:00Z,2026-08-30 17:32:00,0.65,,chart
2026-08-30T12:03:00Z,2026-08-30 17:33:00,0.64,,chart
2026-08-30T12:04:00Z,2026-08-30 17:34:00,0.64,,chart
2026-08-30T12:05:00Z,2026-08-30 17:35:00,0.64,,chart
2026-08-30T12:06:00Z,2026-08-30 17:36:00,0.64,,chart
2026-08-30T12:07:00Z,2026-08-30 17:37:00,0.64,,chart
2026-08-30T12:08:00Z,2026-08-30 17:38:00,0.64,,chart
2026-08-30T12:09:00Z,2026-08-30 17:39:00,0.64,,chart
2026-08-30T12:10:00Z,2026-08-30 17:40:00,0.64,,chart
2026-08-30T12:11:00Z,2026-08-30 17:41:00,0.64,,chart
2026-08-30T12:12:00Z,2026-08-30 17:42:00,0.64,,chart
2026-08-30T12:13:00Z,2026-08-30 17:43:00,0.64,,chart
2026-08-30T12:14:00Z,2026-08-30 17:44:00,0.64,,chart
2026-08-30T12:15:00Z,2026-08-30 17:45:00,0.64,,chart
2026-08-30T12:16:00Z,2026-08-30 17:46:00,0.64,,chart
2026-08-30T12:17:00Z,2026-08-30 17:47:00,0.64,,chart
2026-08-30T12:18:00Z,2026-08-30 17:48:00,0.64,,chart
2026-08-30T12:19:00Z,2026-08-30 17:49:00,0.65,,chart
2026-08-30T12:20:00Z,2026-08-30 17:50:00,0.65,,chart
2026-08-30T12:21:00Z,2026-08-30 17:51:00,0.65,,chart
2026-08-30T12:22:00Z,2026-08-30 17:52:00,0.65,,chart
2026-08-30T12:23:00Z,2026-08-30 17:53:00,0.64,,chart
2026-08-30T12:24:00Z,2026-08-30 17:54:00,0.64,,chart
2026-08-30T12:25:00Z,2026-08-30 17:55:00,0.64,,chart
2026-08-30T12:26:00Z,2026-08-30 17:56:00,0.64,,chart
2026-08-30T12:27:00Z,2026-08-30 17:57:00,0.64,,chart
2026-08-30T12:28:00Z,2026-08-30 17:58:00,0.64,,chart
2026-08-30T12:29:00Z,2026-08-30 17:59:00,0.64,,chart
2026-08-30T12:30:00Z,2026-08-30 18:00:00,0.64,,chart
2026-08-30T12:31:00Z,2026-08-30 18:01:00,0.64,,chart
2026-08-30T12:32:00Z,2026-08-30 18:02:00,0.64,,chart
2026-08-30T12:33:00Z,2026-08-30 18:03:00,0.64,,chart
2026-08-30T12:34:00Z,2026-08-30 18:04:00,0.64,,chart
2026-08-30T12:35:00Z,2026-08-30 18:05:00,0.64,,chart
2026-08-30T12:36:00Z,2026-08-30 18:06:00,0.64,,chart
2026-08-30T12:37:00Z,2026-08-30 18:07:00,0.64,,chart
2026-08-30T12:38:00Z,2026-08-30 18:08:00,0.64,,chart
2026-08-30T12:39:00Z,2026-08-30 18:09:00,0.64,,chart
2026-08-30T12:40:00Z,2026-08-30 18:10:00,0.64,,chart
2026-08-30T12:41:00Z,2026-08-30 18:11:00,0.64,,chart
2026-08-30T12:42:00Z,2026-08-30 18:12:00,0.64,,chart
2026-08-30T12:43:00Z,2026-08-30 18:13:00,0.64,,chart
2026-08-30T12:44:00Z,2026-08-30 18:14:00,0.64,,chart
2026-08-30T12:45:00Z,2026-08-30 18:15:00,0.64,,chart
2026-08-30T12:46:00Z,2026-08-30 18:16:00,0.64,,chart
2026-08-30T12:47:00Z,2026-08-30 18:17:00,0.64,,chart
2026-08-30T12:48:00Z,2026-08-30 18:18:00,0.64,,chart
2026-08-30T12:49:00Z,2026-08-30 18:19:00,0.64,,chart
2026-08-30T12:50:00Z,2026-08-30 18:20:00,0.64,,chart
2026-08-30T12:51:00Z,2026-08-30 18:21:00,0.64,,chart
2026-08-30T12:52:00Z,2026-08-30 18:22:00,0.64,,chart
2026-08-30T12:53:00Z,2026-08-30 18:23:00,0.64,,chart
2026-08-30T12:54:00Z,2026-08-30 18:24:00,0.64,,chart
2026-08-30T12:55:00Z,2026-08-30 18:25:00,0.64,,chart
2026-08-30T12:56:00Z,2026-08-30 18:26:00,0.64,,chart
2026-08-30T12:57:00Z,2026-08-30 18:27:00,0.64,,chart
2026-08-30T12:58:00Z,2026-08-30 18:28:00,0.64,,chart
2026-08-30T12:59:00Z,2026-08-30 18:29:00,0.63,,chart
2026-08-30T13:00:00Z,2026-08-30 18:30:00,0.63,,chart
2026-08-30T13:01:00Z,2026-08-30 18:31:00,0.64,,chart
2026-08-30T13:02:00Z,2026-08-30 18:32:00,0.64,,chart
2026-08-30T13:03:00Z,2026-08-30 18:33:00,0.64,,chart
2026-08-30T13:04:00Z,2026-08-30 18:34:00,0.64,,chart
2026-08-30T13:05:00Z,2026-08-30 18:35:00,0.64,,chart
2026-08-30T13:06:00Z,2026-08-30 18:36:00,0.64,,chart
2026-08-30T13:07:00Z,2026-08-30 18:37:00,0.64,,chart
2026-08-30T13:08:00Z,2026-08-30 18:38:00,0.64,,chart
2026-08-30T13:09:00Z,2026-08-30 18:39:00,0.64,,chart
2026-08-30T13:10:00Z,2026-08-30 18:40:00,0.64,,chart
2026-08-30T13:11:00Z,2026-08-30 18:41:00,0.64,,chart
2026-08-30T13:12:00Z,2026-08-30 18:42:00,0.64,,chart
2026-08-30T13:13:00Z,2026-08-30 18:43:00,0.64,,chart
2026-08-30T13:14:00Z,2026-08-30 18:44:00,0.64,,chart
2026-08-30T13:15:00Z,2026-08-30 18:45:00,0.64,,chart
2026-08-30T13:16:00Z,2026-08-30 18:46:00,0.64,,chart
2026-08-30T13:17:00Z,2026-08-30 18:47:00,0.64,,chart
2026-08-30T13:18:00Z,2026-08-30 18:48:00,0.64,,chart
2026-08-30T13:19:00Z,2026-08-30 18:49:00,0.64,,chart
2026-08-30T13:20:00Z,2026-08-30 18:50:00,0.64,,chart
2026-08-30T13:21:00Z,2026-08-30 18:51:00,0.64,,chart
2026-08-30T13:22:00Z,2026-08-30 18:52:00,0.64,,chart
2026-08-30T13:23:00Z,2026-08-30 18:53:00,0.64,,chart
2026-08-30T13:24:00Z,2026-08-30 18:54:00,0.64,,chart
2026-08-30T13:25:00Z,2026-08-30 18:55:00,0.64,,chart
2026-08-30T13:26:00Z,2026-08-30 18:56:00,0.64,,chart
2026-08-30T13:27:00Z,2026-08-30 18:57:00,0.64,,chart
2026-08-30T13:28:00Z,2026-08-30 18:58:00,0.64,,chart
2026-08-30T13:29:00Z,2026-08-30 18:59:00,0.64,,chart
2026-08-30T13:30:00Z,2026-08-30 19:00:00,0.64,,chart
2026-08-30T13:31:00Z,2026-08-30 19:01:00,0.64,,chart
2026-08-30T13:32:00Z,2026-08-30 19:02:00,0.64,,chart
2026-08-30T13:33:00Z,2026-08-30 19:03:00,0.64,,chart
2026-08-30T13:34:00Z,2026-08-30 19:04:00,0.64,,chart
2026-08-30T13:35:00Z,2026-08-30 19:05:00,0.64,,chart
2026-08-30T13:36:00Z,2026-08-30 19:06:00,0.64,,chart
2026-08-30T13:37:00Z,2026-08-30 19:07:00,0.64,,chart
2026-08-30T13:38:00Z,2026-08-30 19:08:00,0.64,,chart
2026-08-30T13:39:00Z,2026-08-30 19:09:00,0.64,,chart
2026-08-30T13:40:00Z,2026-08-30 19:10:00,0.64,,chart
2026-08-30T13:41:00Z,2026-08-30 19:11:00,0.64,,chart
2026-08-30T13:42:00Z,2026-08-30 19:12:00,0.64,,chart
2026-08-30T13:43:00Z,2026-08-30 19:13:00,0.64,,chart
2026-08-30T13:44:00Z,2026-08-30 19:14:00,0.64,,chart
2026-08-30T13:45:00Z,2026-08-30 19:15:00,0.63,,chart
2026-08-30T13:46:00Z,2026-08-30 19:16:00,0.63,,chart
2026-08-30T13:47:00Z,2026-08-30 19:17:00,0.63,,chart
2026-08-30T13:48:00Z,2026-08-30 19:18:00,0.63,,chart
2026-08-30T13:49:00Z,2026-08-30 19:19:00,0.63,,chart
2026-08-30T13:50:00Z,2026-08-30 19:20:00,0.63,,chart
2026-08-30T13:51:00Z,2026-08-30 19:21:00,0.63,,chart
2026-08-30T13:52:00Z,2026-08-30 19:22:00,0.63,,chart
2026-08-30T13:53:00Z,2026-08-30 19:23:00,0.63,,chart
2026-08-30T13:54:00Z,2026-08-30 19:24:00,0.63,,chart
2026-08-30T13:55:00Z,2026-08-30 19:25:00,0.63,,chart
2026-08-30T13:56:00Z,2026-08-30 19:26:00,0.63,,chart
2026-08-30T13:57:00Z,2026-08-30 19:27:00,0.63,,chart
2026-08-30T13:58:00Z,2026-08-30 19:28:00,0.63,,chart
2026-08-30T13:59:00Z,2026-08-30 19:29:00,0.63,,chart
2026-08-30T14:00:00Z,2026-08-30 19:30:00,0.63,,chart
2026-08-30T14:01:00Z,2026-08-30 19:31:00,0.63,,chart
2026-08-30T14:02:00Z,2026-08-30 19:32:00,0.63,,chart
2026-08-30T14:03:00Z,2026-08-30 19:33:00,0.63,,chart
2026-08-30T14:04:00Z,2026-08-30 19:34:00,0.63,,chart
2026-08-30T14:05:00Z,2026-08-30 19:35:00,0.63,,chart
2026-08-30T14:06:00Z,2026-08-30 19:36:00,0.63,,chart
2026-08-30T14:07:00Z,2026-08-30 19:37:00,0.63,,chart
2026-08-30T14:08:00Z,2026-08-30 19:38:00,0.63,,chart
2026-08-30T14:09:00Z,2026-08-30 19:39:00,0.63,,chart
2026-08-30T14:10:00Z,2026-08-30 19:40:00,0.63,,chart
2026-08-30T14:11:00Z,2026-08-30 19:41:00,0.63,,chart
2026-08-30T14:12:00Z,2026-08-30 19:42:00,0.63,,chart
2026-08-30T14:13:00Z,2026-08-30 19:43:00,0.63,,chart
2026-08-30T14:14:00Z,2026-08-30 19:44:00,0.63,,chart
2026-08-30T14:15:00Z,2026-08-30 19:45:00,0.63,,chart
2026-08-30T14:16:00Z,2026-08-30 19:46:00,0.63,,chart
2026-08-30T14:17:00Z,2026-08-30 19:47:00,0.63,,chart
2026-08-30T14:18:00Z,2026-08-30 19:48:00,0.63,,chart
